latitude,longitude,timestamp,ir_band_1,ir_band_2,ir_band_3,temperature,vegetation_index,wind_speed,wind_direction,humidity,elevation,slope,land_use,distance_to_urban,cloud_cover,fire_detected
81.90242694,122.8691338,07-04-2022 03:41,82.81604201,106.8805154,298.7984161,1072.281715,-0.876369532,6.398217531,51.25480761,94.92406377,3943.766265,21.14937185,grassland,12034.26601,88.80690205,1
76.78448948,-56.92518924,02-04-2022 16:15,25.96233388,29.56492617,80.98699453,544.291256,0.295370838,13.4899446,314.2459683,99.30580371,434.6647141,56.80051609,forest,23883.18211,99.20632895,0
13.94512166,126.7951627,17-12-2022 12:25,35.58408742,64.27082353,132.036834,681.587845,-0.220505171,10.32708325,3.934223628,78.95506016,1037.95083,73.48995216,grassland,13525.80823,45.68882,0
86.78056335,140.0970675,07-10-2022 10:38,30.2267313,58.85419858,94.604971,295.3296023,-0.608687144,1.15233131,149.2239399,61.75044509,2572.413999,24.07614854,grassland,19937.46546,30.2523821,0
-38.57233592,-104.5156399,03-02-2022 06:42,0.584330177,57.42900322,133.9563232,330.7043135,0.08100721,9.221313784,118.9057455,78.60148089,375.8949776,87.74070199,grassland,2302.019808,37.01770892,0
76.81844901,-144.8609332,18-08-2022 09:41,16.77740648,45.50117859,24.97493267,396.0372144,0.6508727,16.80648717,92.79355064,95.78434079,1666.394903,12.71304787,urban,10739.50194,26.83480672,0
-77.34301331,140.2956985,03-09-2022 05:03,9.914055539,40.16458887,93.62942587,389.5296259,-0.602495046,15.13800271,125.8386438,47.43973189,1165.044158,62.6797144,forest,29279.33234,78.98877952,0
28.49328274,-43.63895833,16-08-2022 17:01,41.14310922,32.25549309,89.51993051,366.2857049,-0.298267355,2.16136343,14.13103639,83.527379,1958.177969,50.65858199,forest,47880.47416,66.55621562,0
42.01307008,80.283231,12-07-2022 23:40,37.29169921,10.02037592,131.4282198,374.0265847,0.104086914,4.818511849,91.3333707,38.28627967,580.0486696,30.38901419,forest,36294.72361,80.90992297,0
-17.37714346,109.2997486,11-10-2022 18:15,48.69528367,38.01089468,9.6708817,792.7827327,0.273974076,6.172559797,81.14368,95.77144487,351.1054441,0.390159775,wetlands,12423.23024,60.6500863,0
22.2851987,160.7221649,22-08-2022 23:21,39.94147952,75.89477696,53.69318247,267.2511295,-0.792345828,6.840676797,48.21721159,83.55101546,3521.370966,45.11805299,grassland,28263.56036,21.02120339,0
53.98966171,-84.58592778,11-02-2022 03:54,26.63595356,20.35347179,125.0062161,322.5194376,-0.893912466,8.903859204,266.2093906,80.84933405,3928.808597,17.04669156,wetlands,16345.62336,94.35055838,0
-45.31436433,-110.9335886,06-06-2022 16:03,21.63707914,36.16248999,47.34760778,494.6850342,-0.683701079,19.06624992,216.7313746,63.7837132,3817.301863,20.75175496,agriculture,29296.72696,78.16726678,0
-60.10188118,-21.35243476,12-07-2022 07:03,47.95308885,60.86261993,31.93936243,613.628401,0.883650249,0.548041956,59.30762971,77.77023906,528.2283597,24.41528096,grassland,49559.90052,35.593971,0
-52.96568723,-57.83121228,18-02-2022 19:11,3.297974579,9.837697773,0.172851119,201.1417059,-0.544879674,4.899604319,1.676009364,88.07088322,1183.961981,7.773694157,forest,47756.5,79.30648848,0
78.55592381,153.7261089,08-08-2022 12:30,32.13475103,9.736723674,62.92033548,514.9451045,0.335107599,14.53353448,184.7550444,23.78422561,3657.540196,24.99223206,agriculture,12271.78424,87.0148418,0
-37.07346809,137.1508603,25-07-2022 05:16,34.51875607,65.3891574,81.30300107,411.7059689,0.675339883,9.872418247,122.411233,80.1542272,787.5657902,6.436468358,wetlands,1934.163045,48.88886565,0
63.0821241,75.49299119,13-07-2022 02:55,17.33445373,59.38597731,88.21676567,547.4458339,-0.456947752,10.03377325,56.25763518,32.87762911,3988.560731,20.14597982,grassland,11920.93229,93.8134539,0
13.18584031,-67.61271826,16-07-2022 10:29,16.8251656,49.13201399,65.94506601,203.7022863,-0.131179553,11.86866886,241.6572445,25.31290135,2805.900247,83.09486251,forest,4211.640141,46.91262201,0
-47.42004994,-103.0384277,22-06-2022 05:35,7.146243777,83.34006895,19.58723362,219.1160954,-0.301480918,3.489134834,24.40851974,19.6612855,3416.747146,71.73354068,wetlands,43890.7517,23.26656181,0
-40.78003859,144.3366322,01-09-2022 05:56,19.61427288,74.09932516,33.72254109,553.8626274,-0.741085836,6.613405374,113.9093975,80.16462741,1686.101599,55.04103447,grassland,14234.96475,66.13321607,0
-62.38133474,-143.0273911,02-09-2022 06:46,13.21651801,57.14582797,79.97403745,668.468485,0.046465498,13.50021992,40.81214384,91.77762524,903.0890508,10.79777773,wetlands,42354.12966,59.24638346,0
77.04363398,-61.58257152,28-11-2022 09:59,9.94558956,8.493372177,79.06415145,396.0765111,-0.587405778,8.055992319,157.5148689,3.987028948,3446.786129,89.60331048,forest,10279.53582,11.58997192,0
46.10682215,-66.891013,28-03-2022 16:06,9.334144349,68.46356863,62.8038001,255.1535226,0.957434274,15.17046383,20.76955974,50.88727404,2250.482005,62.57724396,agriculture,5177.408637,39.5348425,0
24.66614242,-51.49986527,10-11-2022 18:01,35.59720576,6.29678818,89.20098696,601.5420663,-0.895357046,18.95963159,205.6309046,47.7720369,3436.549579,84.30663864,grassland,40507.22508,83.10799268,0
-23.9294361,137.0834988,25-02-2022 02:37,8.826455203,80.31459262,40.97499066,692.287449,0.601023414,18.51919427,113.3602296,2.152780006,3245.845068,20.06796204,wetlands,36694.38705,62.26715841,0
20.0896313,-45.81668594,17-11-2022 22:33,41.9248609,70.19178935,49.49634426,698.3996689,-0.918789556,4.648376887,320.0655332,81.79743439,2299.413252,41.96902176,wetlands,23312.40639,64.43048407,0
-2.278344446,-117.1300087,11-08-2022 02:24,6.78771706,56.57117051,63.61723644,477.4546029,-0.844575076,13.99211495,311.4434895,80.74419886,2622.604121,12.723755,agriculture,10472.29109,9.333030771,0
7.715425921,173.5387725,14-09-2022 00:55,24.02795624,80.69131515,63.52314176,681.2196386,0.585271333,12.5894299,130.9340212,2.706935314,466.1104429,65.77805255,grassland,20865.29595,79.69455636,0
-71.88081031,49.07189359,12-01-2022 14:35,12.34693467,82.86234947,94.89049995,695.7492752,0.405174113,17.98194792,80.75661074,60.42198801,1733.026255,34.449449,wetlands,46367.57453,65.43260503,0
28.41343385,-72.24479063,01-02-2022 23:19,30.49883609,69.56416079,137.7163455,671.4092491,-0.621037195,1.539316884,210.9581756,28.40513575,2522.038058,5.27908004,agriculture,3928.579115,59.00259716,0
-50.46516154,117.3226569,23-10-2022 03:43,9.119905979,72.9853247,97.73799004,234.3786652,-0.755840645,12.44397171,317.791371,10.11220542,3398.770613,71.87586608,forest,7604.720186,36.47367239,0
-85.96280368,-53.08975347,02-09-2022 17:58,32.1650083,66.20886771,23.14329223,499.7519919,0.384340554,6.608358547,240.3839882,66.5458143,3226.21849,8.953705323,agriculture,26917.02994,39.567461,0
52.28594085,-20.41686592,19-11-2022 13:28,132.9173482,126.6341113,153.3611395,1133.416681,-0.668391058,6.264338863,76.45664308,12.58174679,1510.32451,48.68426189,grassland,30191.16861,99.30244402,1
-79.97035824,-105.9738907,11-08-2022 20:50,27.89884251,18.35088335,102.5323938,566.0509082,0.088906431,3.567560783,300.1637993,77.71596963,3023.078023,73.45148543,urban,39233.5738,68.33407533,0
85.14865649,156.7377594,31-07-2022 01:04,39.00208729,1.439877253,21.56857138,327.8589087,-0.981254333,1.600588603,276.8883521,68.5643073,3203.782394,24.01334304,forest,18098.44913,35.32072474,0
-26.71191562,-75.07868996,09-06-2022 10:41,31.36059595,39.41308488,24.43540399,270.2523004,0.337040097,16.56270468,69.15131365,56.29800606,1471.265004,45.52000875,agriculture,44679.99093,19.22926678,0
10.60376164,-71.83058597,17-09-2022 05:28,140.0361387,141.5697279,281.2091043,825.6103733,0.994852759,8.118016387,76.42317916,62.88490451,977.0195588,44.46774389,wetlands,28875.57737,44.66004313,1
69.42944616,-68.18992972,22-03-2022 10:18,130.0712059,175.3649282,277.1449048,1047.859873,0.130244569,5.393771665,354.5278406,7.177998334,1787.821147,55.88893394,forest,30758.79057,22.73232251,1
0.258724838,-45.38339058,17-11-2022 07:10,17.37536871,87.06383641,19.35650443,264.8412498,-0.552471959,11.14823315,320.2172445,59.3981789,3678.427447,32.12256326,wetlands,15958.35822,94.59822675,0
-39.11259886,32.98893238,03-10-2022 06:59,121.7843871,114.3227558,153.4779018,1130.087343,-0.23139968,12.17108962,57.51022718,26.14508488,2260.649335,19.5434282,forest,44615.35237,99.38480629,1
61.36956441,88.68992697,09-05-2022 23:28,7.178056078,12.13839421,17.34667171,283.1169019,-0.440153028,12.79635719,113.8494391,45.06482461,1529.74034,82.22760781,wetlands,46349.37666,27.99135697,0
-51.09032334,22.61897842,12-06-2022 14:37,9.967973479,82.73914062,101.4863861,482.8274366,0.533971297,2.537140474,313.2053786,84.27162844,2909.552106,38.33692195,grassland,1768.960759,28.19510053,0
74.81228059,-38.95172247,13-06-2022 10:54,3.89751248,65.72658521,146.5463466,234.3452398,-0.529853179,13.22805985,206.3862675,33.52479009,1374.658245,35.83892778,wetlands,3012.782227,89.32877679,0
-13.29807275,10.72242912,01-07-2022 07:40,6.476306338,72.23992489,90.03102864,504.159262,-0.495762072,19.65744298,230.7467573,84.43506728,1663.110728,31.85602984,urban,43810.15205,61.67259493,0
34.79163706,-20.14277658,21-02-2022 20:35,7.387295439,28.51259071,132.1621508,524.2985948,0.047719325,7.967046096,258.2535216,87.66109705,3363.379757,70.74227448,agriculture,18915.24565,6.921866741,0
-32.15908069,17.16008041,11-01-2022 12:27,25.78539836,64.53116325,144.7968399,699.8386939,-0.563444681,0.503462594,217.3436924,71.41259328,3519.127062,69.4695025,grassland,27438.62569,40.10676276,0
39.08697896,-7.571911796,31-05-2022 02:18,22.40347015,60.59608075,82.033035,679.3067524,-0.215711761,0.650593092,129.2748851,84.83771387,1536.098328,41.54264992,grassland,13706.63794,6.187176089,0
45.18214422,97.72338713,23-06-2022 00:39,1.247459808,93.07482654,18.85357703,622.9708572,-0.001521986,7.077627027,336.0371726,5.426977372,610.4852314,37.7639183,wetlands,33765.33118,50.64960015,0
27.48329261,-56.98078472,25-08-2022 10:09,23.19986122,75.648058,87.6745896,232.2806733,-0.629234201,3.566564989,210.7180271,54.69212946,3503.740081,57.60027706,forest,44839.11843,59.99112626,0
70.21746637,-70.00698716,09-05-2022 10:51,32.37380583,75.94708797,129.9931058,357.1474869,-0.724218445,1.760820154,259.358513,70.39683668,2800.648499,82.41774954,wetlands,30698.94037,93.01906274,0
21.01479466,30.23098688,07-04-2022 11:57,0.403654741,77.67145251,122.3399155,798.7642498,-0.730301037,10.40633948,25.03818531,18.49595874,3651.852328,10.73188634,wetlands,23380.17573,6.8049055,0
-15.80499917,-173.0525849,13-07-2022 21:44,48.74263403,12.04653695,141.7007827,580.5745438,-0.530540237,11.75537735,346.2994681,10.35785515,486.2920806,63.15830868,wetlands,1528.168563,85.95149801,0
-80.57874595,169.811668,06-10-2022 13:47,31.7509535,19.05942706,86.6982917,520.1891709,-0.972253864,14.61400337,320.2307814,17.58115542,1373.428763,50.51064065,urban,40970.67523,7.341882408,0
-52.51226606,-129.1642887,12-04-2022 03:26,29.56498516,96.12010882,49.91468989,524.9024495,0.517924579,6.451728923,87.85459218,73.78783528,2944.274768,24.87614907,forest,19683.99275,45.16347523,0
56.39913557,-45.70976988,22-03-2022 19:54,29.83932508,5.619995466,128.6337595,684.2516573,-0.069401599,13.69949105,309.8679187,41.56814704,2127.801889,87.76100568,grassland,22411.43583,63.59818511,0
-84.19407538,-162.4305512,07-12-2022 13:58,30.4589154,47.00785965,48.71004603,286.1052952,0.507227863,7.390897852,207.0092837,27.03282698,691.8755044,26.64694058,forest,22415.37191,74.66761653,0
-26.17821736,59.47150184,28-11-2022 05:24,45.55710768,73.97169468,100.8765739,512.0559329,0.467554846,9.383630878,232.1990188,21.05410819,3440.265283,77.93428056,forest,27385.61196,60.66620284,0
-74.72748061,-141.1843041,08-05-2022 08:50,66.14590949,115.6852292,292.3876229,1003.872053,-0.401982276,4.230445367,342.9111499,40.98125187,3506.421755,73.62717153,urban,46885.66418,42.58103096,1
-56.53658964,-4.323466593,28-03-2022 23:27,1.331379023,83.94773947,26.56398698,604.3200589,0.566422311,16.53840731,311.0289324,56.95709031,3467.784057,45.90271879,forest,42941.60856,4.950946886,0
-25.67235282,113.7835632,29-03-2022 04:33,46.92960317,27.42125384,32.71014534,328.465047,0.019373801,6.488038489,116.5934402,32.69272424,3154.316868,64.00040389,wetlands,11679.98854,94.52323249,0
-74.65884112,142.7156239,20-07-2022 20:05,38.79749427,65.2519657,148.4591676,322.3956244,0.959670045,19.09017615,306.7301303,84.68879077,2644.341869,74.35923408,urban,39413.60466,91.30641568,0
82.92221901,-66.50205958,15-09-2022 18:26,46.39770912,8.773529875,68.8980693,768.4809022,-0.176091404,7.176516283,96.64225095,69.32225814,2356.581283,27.51227511,grassland,955.1042248,49.66661809,0
72.18634506,72.48543925,28-01-2022 18:19,40.09262042,21.11563775,59.81480802,278.0489431,0.178722104,5.614618743,132.1045606,9.013486475,3144.433191,29.14827911,agriculture,17879.73886,46.43304414,0
-76.36310911,37.68276822,31-07-2022 11:07,33.81483374,50.91690096,124.3138068,336.672785,-0.621817911,1.195986839,322.9552552,53.43144198,538.5128296,4.80835147,grassland,2356.978681,51.7622826,0
59.5433313,-80.50914735,20-01-2022 22:37,6.294161948,54.10391472,43.88558888,613.3613846,-0.275027318,2.568604033,36.63171229,93.21115188,759.9129887,29.99665396,forest,40020.00106,18.38666414,0
-89.93801376,-158.5141206,15-07-2022 19:13,14.81886024,99.56850892,115.1439028,615.4729922,-0.134879399,19.16368312,320.7064994,99.40090281,1667.320899,4.191163765,wetlands,12476.89265,42.74116392,0
63.87605722,59.91091048,08-03-2022 10:14,2.135933383,25.8277747,25.63558088,312.4730715,0.581960686,8.25051289,180.1338372,4.69963833,1122.585566,33.12111683,agriculture,23210.56424,60.78382624,0
0.562571214,86.39235954,16-08-2022 13:33,45.38090524,3.487783271,5.865365301,769.5795721,-0.454445932,16.48898476,321.2843462,35.0533872,2725.426156,10.53443647,agriculture,2282.119976,63.22266958,0
83.67731022,-170.0127984,20-06-2022 14:00,28.90067305,84.29616748,11.67369726,737.8964205,0.43206647,4.429897047,252.5013959,86.87327967,403.3259154,21.48897751,agriculture,13707.1997,63.82157862,0
-19.43657799,-6.951592233,26-10-2022 21:53,51.28073326,118.1522633,241.5256376,1126.818502,-0.110532699,10.62572446,215.3406499,71.0343433,2099.761356,61.62959304,forest,13347.60038,26.70897772,1
-25.49780844,55.2396451,13-06-2022 07:15,1.824614824,85.73150812,79.27534311,396.6555343,0.114312839,1.29080209,223.8300709,81.39034723,3969.793281,2.667606539,forest,13601.93283,16.69347287,0
-37.87614071,16.09066672,30-08-2022 01:34,32.1099854,2.824620621,55.4859348,519.5673288,-0.346630356,17.2743595,75.94467661,88.23017914,2656.369812,86.09662984,urban,32434.48923,56.46261312,0
-86.28963141,2.753578686,26-08-2022 11:54,37.27569754,43.87874332,64.32350321,335.1820258,0.308508922,15.18415395,40.81466931,99.05648749,2424.670805,32.68744134,forest,49310.74067,15.34781671,0
1.235347293,-20.81795626,19-05-2022 17:23,5.822737793,8.783431501,99.2013918,560.5054278,-0.309099984,8.854903187,138.1805175,93.98963581,3921.00663,75.59108393,agriculture,3741.631756,4.975379141,0
26.5689919,67.8117795,27-06-2022 15:29,28.54242155,5.953606553,144.0067262,265.954984,0.513759505,4.14353855,224.0292648,58.00486593,3774.640103,20.91309518,urban,32674.75349,74.01728402,0
-77.83730349,-164.1203426,27-03-2022 01:25,120.1637854,196.6195555,162.3522932,1161.045142,-0.145456187,1.943194869,268.0733667,89.88741606,1040.875729,56.58958073,urban,8248.72903,11.61273144,1
62.21381625,141.5466659,11-07-2022 02:17,17.10562337,32.02197437,117.6506967,231.8528104,-0.988474087,14.83806961,197.6177211,57.31794338,1876.807949,66.8409226,forest,33902.5208,65.44377157,0
46.66459288,112.9829707,06-02-2022 23:44,0.14670289,34.92322909,10.71604509,646.2948622,0.043195919,18.20296191,170.3114774,17.80866681,1445.594595,81.52807553,forest,49855.77359,27.4229171,0
10.98260155,25.98187582,07-05-2022 11:17,34.4439462,14.23489707,59.76533687,385.1359547,-0.426977428,16.29792581,1.177533119,33.36011792,2637.989962,81.71302837,agriculture,34552.53264,56.35365362,0
34.20179148,101.6504484,09-04-2022 16:06,67.36663257,142.5232967,215.1000585,1021.145859,-0.663366836,16.23993485,2.597060158,53.00585473,2067.155559,56.14392877,grassland,22738.14581,7.140621126,1
50.85582278,-10.02666582,27-10-2022 22:33,11.56936972,39.02261979,104.2974753,414.8978731,-0.948493466,15.42220822,29.58239326,64.15532923,3213.718035,25.44211552,wetlands,716.7921093,80.38751996,0
-60.7653404,6.661990396,26-08-2022 15:03,28.52183276,59.05761036,123.622603,593.7957641,0.447135141,6.41619014,43.83801779,82.95441618,1011.207466,46.15334587,agriculture,15853.76002,64.86365374,0
-42.42479541,-158.5424372,28-12-2022 20:54,16.63805423,26.68063609,71.31390645,451.8691772,-0.996028912,18.0883477,339.1596186,9.411148766,1948.214473,13.64356831,forest,12341.62584,50.16470956,0
-30.45639697,-141.8840576,02-12-2022 00:30,23.74456529,84.86706989,148.5647547,578.6859736,-0.031025956,17.00416036,262.8804012,72.05748842,1464.366947,63.75771726,agriculture,37298.5669,48.50207077,0
52.81992768,-174.784073,05-09-2022 21:02,42.55998055,7.835528055,46.5391642,604.080843,0.760728819,19.0809952,207.060963,75.38048621,2050.978972,25.75833664,forest,24608.38243,47.1085657,0
1.306359145,137.2961977,28-02-2022 08:00,15.60652434,70.27287831,74.18252851,393.9752605,-0.921404094,12.98815039,171.8875694,15.43118235,2973.007628,37.01761699,grassland,21628.06204,79.87536228,0
-15.6660133,142.3266722,23-10-2022 02:39,14.86313597,38.33618817,19.95873494,366.373942,-0.280964616,5.747985466,126.6505995,21.46184362,2178.53995,13.26927927,grassland,767.4340624,40.70945828,0
-46.78283738,-71.64473262,17-05-2022 00:07,94.51769217,152.1079023,298.2618354,1001.361234,-0.401891779,11.17936742,90.21489847,94.09612633,2045.099321,11.60694058,urban,36487.87481,1.365903838,1
80.593919,149.4832017,05-06-2022 17:46,80.03446283,130.5451273,208.0819494,1186.591469,0.882631057,16.24746115,106.7033104,34.63824838,1459.936273,88.12627557,urban,5331.838171,14.11804987,1
-74.80971071,114.7550769,22-08-2022 02:44,14.6643774,76.25409966,113.3598479,481.8692901,-0.316884247,16.98936052,357.0320338,34.86674102,517.4254648,12.99379482,grassland,26194.77516,49.30577819,0
39.15161143,-17.71153912,02-03-2022 17:51,27.44232777,36.01556896,81.04699016,443.5908595,0.70274807,6.656133644,333.8252999,54.22836506,2142.751444,60.37293459,agriculture,17334.51885,33.03704733,0
60.61215286,-153.6731137,14-10-2022 13:18,30.64737642,52.52591137,145.0016631,369.5929785,0.144421187,11.51247501,138.1382318,42.10208946,3200.525444,25.26063392,urban,44817.16521,65.06193044,0
-62.2528296,-76.50526927,04-05-2022 07:53,88.89029739,163.9743879,214.1565176,818.7167403,0.229251217,3.703668762,327.1730556,41.10244007,3399.851513,22.43128901,wetlands,12888.38461,49.0313819,1
0.635872661,-156.2710872,10-06-2022 21:07,48.3886081,92.05229776,53.94577226,667.8977037,0.767399849,15.06073924,136.3145297,64.02186662,448.1126213,63.22994883,grassland,14213.87738,26.37461953,0
75.83719754,-86.06647234,15-03-2022 12:09,0.21694287,28.47815348,96.53693595,687.3496074,0.660591299,5.357912538,123.5815653,19.88206909,2028.319196,75.89798048,urban,7606.910215,64.53055386,0
-33.77364245,53.07709294,10-12-2022 22:31,44.85852498,62.03819498,63.47622771,573.9097768,-0.46948414,13.80759789,251.2612795,13.02234655,2660.359136,30.02104635,urban,29133.89374,84.21751145,0
-17.66521698,121.6928167,07-10-2022 13:55,46.90797803,86.59566019,11.23080562,282.381525,-0.03536284,18.0242672,183.5309091,66.03683896,3990.977684,13.22692569,forest,6943.611396,83.88663658,0
18.21076715,6.593270379,03-08-2022 01:27,30.31837791,62.82113667,112.7949339,463.0054405,-0.662869739,2.587184565,203.036682,4.892154797,3494.941212,72.63746278,urban,12124.33465,73.02901972,0
23.88144584,-4.690876061,07-02-2022 19:47,2.387559106,30.65550686,37.06839816,448.8061112,0.894676091,10.43761454,75.45523793,66.78925491,2193.869313,72.34465475,urban,46081.45537,93.00261132,0
-32.7958886,118.4372438,14-08-2022 00:32,33.74262074,68.74407275,131.1753138,598.9551504,-0.993927962,12.89263707,239.1372811,66.06265753,2082.378722,54.99936658,wetlands,2571.622202,94.04733631,0
11.16381281,75.71466871,12-01-2022 14:26,26.56788098,22.00899321,92.29581437,780.305707,0.501941598,3.718558925,39.48013403,7.484885049,1496.213978,44.82002159,agriculture,47901.72598,33.07878202,0
-67.62450613,2.620715238,14-02-2022 00:44,44.93178773,79.74328217,135.2204492,328.5487094,-0.896783292,6.424325978,223.4169639,84.1056936,2921.313687,41.65711004,agriculture,15135.73325,75.39834102,0
30.26707778,85.84682691,22-08-2022 04:06,15.74767247,12.89362849,23.2137902,374.5443124,0.484828531,10.08000901,4.050188045,26.14307839,1293.2035,76.68329556,forest,43957.59966,73.07549041,0
-76.54671771,-92.50854756,01-04-2022 11:41,33.45646133,82.22263253,99.55234196,452.7198139,0.913957673,6.238871572,57.49670517,71.83001804,3314.0206,28.26340646,forest,12087.9774,39.32612391,0
-37.98679548,-32.59938078,24-06-2022 17:46,22.85514963,50.77539846,40.07082682,244.5895483,-0.15232503,13.32041657,334.101728,7.058648945,3813.414372,81.91811552,wetlands,43211.8085,76.70828872,0
-30.41269979,-1.589847843,18-03-2022 02:54,45.73147188,40.78308843,66.89405633,276.0779589,-0.885373907,1.764666041,94.68908384,36.70803736,1573.267244,10.60974597,urban,6977.092572,70.94208827,0
-32.23137868,-35.69743066,16-09-2022 21:00,31.60825824,55.44947562,146.6443647,671.4455679,-0.964982491,8.751489369,121.0746785,80.38397358,428.4504538,68.41900142,forest,35279.98816,13.16055495,0
49.3548077,-51.98565813,15-09-2022 14:22,17.03308458,90.62289372,81.724562,479.2546482,-0.983209016,14.68821859,359.9035503,40.58791077,3942.073996,12.75372986,grassland,8536.346587,47.51759729,0
51.6664516,-143.4803411,16-07-2022 16:11,58.88673992,160.2334158,163.5972344,862.7982624,0.547504942,4.859040003,101.092517,59.94537733,3607.7377,52.05662548,grassland,9113.779208,39.39123248,1
18.88818995,-20.16161187,22-11-2022 15:29,26.38049503,32.36371752,118.5767648,734.7631033,0.096997994,17.59744341,294.2064873,88.79814494,2465.019683,44.06788527,agriculture,6480.437048,57.11367095,0
43.66462021,-116.7898634,24-05-2022 16:04,22.72064086,78.15282187,5.027146102,670.2911365,-0.450266203,18.38716131,157.399246,94.11804093,1569.806755,85.65971945,wetlands,32729.37784,45.69095821,0
29.94158082,-93.0864405,23-05-2022 12:31,16.07649513,35.14126411,121.4339735,641.2861353,0.049479452,0.985813413,136.6519213,17.40424791,89.20154408,32.1380548,wetlands,46763.44205,47.51623844,0
34.08966892,-172.1291211,17-12-2022 18:32,48.32721952,82.23621191,64.67853832,670.6061103,0.821391593,4.311105338,226.4621057,6.181904301,326.1043675,0.861956652,wetlands,15268.57952,68.96110199,0
-16.44198383,-153.1403428,18-10-2022 19:54,123.8905911,115.45909,241.1562251,1051.456261,0.413537746,8.092276661,334.915134,30.65612143,3373.331286,61.23940607,forest,11157.88642,38.78722672,1
-73.69767477,-12.30996444,03-07-2022 00:51,43.75583465,94.39608353,15.36807693,560.5429916,-0.478663209,9.342602855,279.7455569,15.82595598,493.2168224,24.23848456,agriculture,18784.76096,56.8638377,0
29.98613685,-118.0570259,22-05-2022 05:54,41.0028895,2.586708173,15.41188658,596.8242418,0.091201361,6.696672712,27.87023951,6.586599117,3036.851922,55.39099067,forest,47495.38047,71.88173469,0
-37.57525645,162.4990386,15-08-2022 22:12,10.26118885,67.2713436,20.51587548,213.6873751,-0.127878776,8.587296408,244.1086237,76.75685623,1902.234953,19.26008115,forest,3469.833106,27.54417894,0
65.42901591,-59.96001549,15-03-2022 09:23,8.154900308,76.65533703,87.30463797,748.9667773,-0.686302034,3.454180515,318.9223419,65.44314061,3825.385066,72.0036291,wetlands,16375.02518,33.56289925,0
-24.32868232,173.7773971,24-03-2022 00:56,34.67236204,6.059691467,122.6203343,225.82051,0.151655293,19.46803912,9.741835457,72.79763224,3266.486097,4.785595801,urban,40097.11468,56.10387252,0
-65.26847142,-80.96126741,25-10-2022 14:06,32.62319915,31.54530028,67.65384168,212.0545175,0.266729585,19.52718199,42.41622694,14.27076692,1475.481587,75.2597224,wetlands,46474.48187,6.705260695,0
34.82964111,137.9808473,14-09-2022 17:57,33.36893198,92.43733806,137.7653982,631.7759447,0.953719296,16.61066698,11.43945447,65.18539682,1982.636985,84.41059439,urban,37986.3061,68.46716617,0
-81.34683974,134.0151614,04-12-2022 13:41,43.69083128,10.03304276,90.28765171,588.9951304,0.315557214,6.208685064,67.41013021,11.6203863,200.947597,67.86929232,urban,24143.64071,97.30550155,0
49.00142278,1.08799666,23-05-2022 03:11,39.85325948,47.71577251,81.96699021,557.476484,-0.605547426,7.379952251,97.97814594,41.91055156,2119.873231,56.25632622,wetlands,45500.51605,46.25812849,0
30.21619657,140.4363096,13-05-2022 21:24,43.29731434,95.07658962,48.69254128,451.3246434,0.90429239,18.80338638,291.4069148,88.92422536,198.6190758,76.42013998,grassland,45196.45264,92.3676045,0
39.46323372,-71.87046418,19-11-2022 11:52,37.49276977,25.45891794,71.1353718,344.2639014,0.507618618,1.477842904,188.4594183,12.23134841,1173.293906,23.27628532,agriculture,42995.49542,34.94155467,0
58.87635337,164.9854674,23-03-2022 15:05,144.1340351,149.5792423,203.1856571,965.6916062,-0.889953793,4.667432629,68.24236457,67.32035127,1714.713599,41.06354972,urban,41092.49652,30.90236061,1
-29.84284047,-103.5293609,18-04-2022 23:23,33.84668319,75.1570767,59.80909871,486.8267567,0.236896941,11.25193772,166.5306256,9.584538668,3187.571859,15.74402065,urban,8982.749515,8.351067751,0
45.98468881,-53.02518109,24-10-2022 23:52,12.73669475,1.137805633,94.9032594,471.1334705,0.569532423,19.34752131,316.9730244,45.35953367,2318.07398,64.4783748,wetlands,39961.905,43.69169953,0
-79.23183894,-4.459552894,05-11-2022 06:55,13.11339527,24.58641128,111.3333576,543.6466316,-0.662860309,12.59498325,160.216408,17.11247519,1647.755789,20.94379274,forest,1959.469652,9.867209809,0
47.51569524,-154.8374193,01-10-2022 10:39,12.26005574,8.096923718,38.18317391,236.7068586,-0.029571525,6.475511585,305.9781519,70.77891569,3477.033883,4.178441017,forest,2933.04158,12.78824644,0
5.384239581,-3.509962679,17-03-2022 07:38,31.9631281,48.81055919,14.8120078,606.5247896,-0.987347693,9.650327913,187.129853,60.5703741,3880.398898,88.44231843,urban,44742.19562,28.90080443,0
11.31480135,130.7042643,24-10-2022 02:52,49.77529358,42.78440046,99.32602794,340.5143449,0.218367591,11.47892359,158.6706204,46.27870699,3817.524908,12.46014085,agriculture,1047.267637,29.81853741,0
78.07252296,-81.29732813,14-06-2022 09:47,0.479875994,31.6647138,102.0445881,291.3643192,-0.479570785,6.292001919,166.4960993,1.853272623,2391.350001,2.849921743,agriculture,12127.35291,32.97680172,0
10.86941775,-119.1841457,05-07-2022 16:07,40.93074709,41.49537317,68.14481834,697.9996362,-0.690476246,15.44560191,95.94912719,37.5769119,2920.072262,16.15676405,agriculture,44839.1847,98.42170146,0
-58.07398124,-100.6880636,05-06-2022 19:47,14.66621146,14.02569714,104.5932027,392.8216826,-0.370543519,15.76358065,134.1545578,35.81682083,3995.265381,34.54255288,agriculture,22480.97942,94.6653752,0
